symbol_id,ts,open,high,low,close,volume
3,2022-08-24 16:00:00,242.08,242.92,238.26,240.22,118417
3,2022-08-25 16:00:00,242.23,243.6,240.68,243.23,901648
3,2022-08-26 16:00:00,252.23,254.98,248.24,251.86,2861572
3,2022-08-29 16:00:00,252.42,256.08,251.27,255.58,2440188
3,2022-08-30 16:00:00,253.03,257.47,252.15,255.05,3377984
3,2022-08-31 16:00:00,254.94,255.92,252.58,252.64,1061591
3,2022-09-01 16:00:00,255.54,256.3,250.93,253.48,11844416
3,2022-09-02 16:00:00,242.17,247.06,241.76,244.58,8217503
3,2022-09-05 16:00:00,245.25,249.88,245.13,248.99,3855545
3,2022-09-06 16:00:00,254.62,255.96,252.45,253.28,1135778
3,2022-09-07 16:00:00,263.91,267.25,263.37,265.71,3670479
3,2022-09-08 16:00:00,269.33,269.37,265.88,267.51,642312
3,2022-09-09 16:00:00,274.76,275.28,270.37,273.46,14559315
3,2022-09-12 16:00:00,274.2,282.98,271.45,278.81,2445634
3,2022-09-13 16:00:00,287.09,290.25,286.71,286.95,235804
3,2022-09-14 16:00:00,279.74,281.2,278.97,280.27,17751244
3,2022-09-15 16:00:00,279.79,281.6,276.84,279.62,4492582
3,2022-09-16 16:00:00,282.99,285.83,282.31,282.87,4968037
3,2022-09-19 16:00:00,271.62,276.12,270.81,275.01,2621099
3,2022-09-20 16:00:00,278.39,280.12,273.98,278.67,2549360
3,2022-09-21 16:00:00,282.19,284.9,278.4,284.43,282274
3,2022-09-22 16:00:00,293.33,296.5,284.8,292.03,1503864
3,2022-09-23 16:00:00,286.94,288.94,279.48,283.68,6014052
3,2022-09-26 16:00:00,286.06,286.75,274.81,279.96,4126926
3,2022-09-27 16:00:00,288.63,291.86,285.96,290.56,844504
3,2022-09-28 16:00:00,300.98,303.26,296.12,296.48,4872251
3,2022-09-29 16:00:00,298.02,300.39,296.49,297.81,525377
3,2022-09-30 16:00:00,298.49,299.78,294.83,298.08,832687
3,2022-10-03 16:00:00,282.68,283.81,280.4,282.77,341642
3,2022-10-04 16:00:00,287.64,290.64,285.1,288.01,5628597
3,2022-10-05 16:00:00,281.76,285.03,276.42,279.84,7886033
3,2022-10-06 16:00:00,283.74,284.29,278.1,279.95,62805431
3,2022-10-07 16:00:00,273.34,275.32,271.89,272.66,327672
3,2022-10-10 16:00:00,266.9,273.0,265.59,271.28,4452825
3,2022-10-11 16:00:00,259.15,260.2,257.0,258.88,250210
3,2022-10-12 16:00:00,264.4,267.5,261.74,263.86,6771978
3,2022-10-13 16:00:00,262.24,263.31,258.71,259.98,7797266
3,2022-10-14 16:00:00,263.55,266.62,261.98,263.81,15719432
3,2022-10-17 16:00:00,268.43,269.36,262.25,264.41,76404728
3,2022-10-18 16:00:00,261.62,264.96,258.94,262.55,5134665
3,2022-10-19 16:00:00,263.21,265.6,257.28,260.63,1185616
3,2022-10-20 16:00:00,262.53,262.99,258.56,259.37,73884703
3,2022-10-21 16:00:00,262.6,266.12,259.55,263.02,39400746
3,2022-10-24 16:00:00,269.52,270.0,265.77,266.4,30532640
3,2022-10-25 16:00:00,257.46,259.98,253.2,256.05,14190193
3,2022-10-26 16:00:00,254.17,254.25,253.52,253.88,597432
3,2022-10-27 16:00:00,262.93,263.71,260.91,262.15,33182
3,2022-10-28 16:00:00,267.48,268.87,261.42,265.45,643055
3,2022-10-31 16:00:00,259.88,261.37,258.56,259.97,994816
3,2022-11-01 16:00:00,273.0,273.17,270.29,271.12,1574678
3,2022-11-02 16:00:00,287.33,287.66,281.72,285.38,4849149
3,2022-11-03 16:00:00,294.39,295.9,293.22,294.59,9082177
3,2022-11-04 16:00:00,294.68,296.41,294.19,295.19,2379163
3,2022-11-07 16:00:00,287.53,287.82,286.13,286.53,691817
3,2022-11-08 16:00:00,295.62,296.03,293.72,295.89,1201472
3,2022-11-09 16:00:00,302.11,303.51,300.47,303.05,14081092
3,2022-11-10 16:00:00,298.97,302.26,298.14,298.69,3064804
3,2022-11-11 16:00:00,296.2,297.55,286.76,290.95,1508746
3,2022-11-14 16:00:00,292.65,298.18,289.92,294.15,757640
3,2022-11-15 16:00:00,297.07,298.79,295.57,298.03,311086
3,2022-11-16 16:00:00,292.52,296.27,291.76,295.81,763329
3,2022-11-17 16:00:00,306.5,310.22,305.24,309.13,1731807
3,2022-11-18 16:00:00,316.66,321.73,315.4,315.85,592466
3,2022-11-21 16:00:00,310.33,316.42,307.85,309.44,11237660
3,2022-11-22 16:00:00,309.61,310.16,301.74,306.3,2540426
3,2022-11-23 16:00:00,307.32,309.42,304.22,306.76,1368873
3,2022-11-24 16:00:00,308.35,311.77,307.11,308.65,1918900
3,2022-11-25 16:00:00,310.63,312.45,305.31,307.6,1876824
3,2022-11-28 16:00:00,311.36,315.3,310.96,311.12,2738086
3,2022-11-29 16:00:00,308.91,314.36,297.19,305.99,1262551
3,2022-11-30 16:00:00,308.44,310.12,308.16,309.31,1322176
3,2022-12-01 16:00:00,316.69,323.15,315.56,320.97,53134595
3,2022-12-02 16:00:00,319.75,320.44,312.33,315.44,1812841
3,2022-12-05 16:00:00,312.84,316.43,308.09,313.91,235812
3,2022-12-06 16:00:00,317.8,320.87,311.46,313.41,3031367
3,2022-12-07 16:00:00,317.66,319.61,316.43,317.87,2134710
3,2022-12-08 16:00:00,314.42,325.06,311.23,318.07,3184168
3,2022-12-09 16:00:00,319.17,325.5,316.13,323.52,18175739
3,2022-12-12 16:00:00,322.83,328.04,322.66,325.23,8762825
3,2022-12-13 16:00:00,321.41,324.52,317.42,320.89,3320101
3,2022-12-14 16:00:00,311.82,315.26,308.09,312.46,593423
3,2022-12-15 16:00:00,299.94,301.33,298.08,300.99,4194541
3,2022-12-16 16:00:00,300.91,300.93,298.46,298.98,41449057
3,2022-12-19 16:00:00,303.14,303.77,299.57,300.74,2139939
3,2022-12-20 16:00:00,300.87,305.47,295.82,301.04,4335701
3,2022-12-21 16:00:00,298.34,301.76,298.26,299.6,1895715
3,2022-12-22 16:00:00,292.78,297.8,286.14,291.17,13905923
3,2022-12-23 16:00:00,288.65,291.23,286.69,289.41,798722
3,2022-12-26 16:00:00,285.43,288.6,280.29,283.0,331314
3,2022-12-27 16:00:00,280.11,281.79,276.39,281.15,9192798
3,2022-12-28 16:00:00,291.75,293.21,289.44,292.87,3267013
3,2022-12-29 16:00:00,285.95,288.64,283.97,287.09,1867096
3,2022-12-30 16:00:00,281.24,288.43,276.52,281.66,1599564
3,2023-01-02 16:00:00,270.43,272.08,269.37,271.94,4105454
3,2023-01-03 16:00:00,267.89,274.66,267.77,270.63,5328223
3,2023-01-04 16:00:00,261.41,264.61,259.59,262.4,503699
3,2023-01-05 16:00:00,258.46,258.51,256.21,257.41,385410
3,2023-01-06 16:00:00,249.08,251.52,248.59,250.54,1617011
3,2023-01-09 16:00:00,250.37,254.06,249.04,251.07,229220
3,2023-01-10 16:00:00,260.91,262.24,255.78,259.21,1156241
3,2023-01-11 16:00:00,253.68,253.8,250.95,251.78,48121
3,2023-01-12 16:00:00,251.18,252.12,248.65,251.6,1619431
3,2023-01-13 16:00:00,249.09,249.89,246.82,247.21,15683531
3,2023-01-16 16:00:00,245.97,248.22,242.25,245.01,30638309
3,2023-01-17 16:00:00,247.59,248.57,246.63,246.94,1221598
3,2023-01-18 16:00:00,243.01,243.08,242.39,242.54,28823
3,2023-01-19 16:00:00,236.64,236.7,236.24,236.55,2333882
3,2023-01-20 16:00:00,233.82,239.77,232.11,233.23,16090562
3,2023-01-23 16:00:00,234.06,238.98,233.0,236.82,5764762
3,2023-01-24 16:00:00,249.84,250.47,248.76,249.33,2537674
3,2023-01-25 16:00:00,245.46,245.94,242.08,243.99,7893370
3,2023-01-26 16:00:00,247.63,248.95,246.9,248.25,1653319
3,2023-01-27 16:00:00,244.46,246.74,243.0,243.81,39049417
3,2023-01-30 16:00:00,234.65,238.17,234.12,234.7,3063939
3,2023-01-31 16:00:00,233.4,233.72,233.0,233.66,4729886
3,2023-02-01 16:00:00,237.08,239.93,236.65,237.84,2513214
3,2023-02-02 16:00:00,235.83,236.59,231.02,234.95,2219588
3,2023-02-03 16:00:00,238.48,241.29,237.08,237.27,1229252
3,2023-02-06 16:00:00,239.51,241.37,238.62,239.7,1656684
3,2023-02-07 16:00:00,240.03,243.21,239.95,243.19,746458
3,2023-02-08 16:00:00,241.36,242.19,237.79,241.35,851354
3,2023-02-09 16:00:00,240.52,243.9,240.47,241.62,6206139
3,2023-02-10 16:00:00,243.55,248.37,238.47,243.56,1169449
3,2023-02-13 16:00:00,233.66,234.44,229.41,232.65,6735511
3,2023-02-14 16:00:00,224.56,229.35,223.14,226.69,9968588
3,2023-02-15 16:00:00,225.07,228.01,224.95,225.78,1974746
3,2023-02-16 16:00:00,222.13,223.85,213.15,218.41,1432311
3,2023-02-17 16:00:00,208.56,209.06,205.48,207.05,865555
3,2023-02-20 16:00:00,205.13,205.72,204.42,205.09,1201956
3,2023-02-21 16:00:00,206.59,210.96,206.31,209.73,1117934
3,2023-02-22 16:00:00,212.15,213.75,210.31,210.97,1211794
3,2023-02-23 16:00:00,216.05,221.4,212.68,216.11,17677636
3,2023-02-24 16:00:00,217.24,217.91,213.52,214.19,4539066
3,2023-02-27 16:00:00,222.46,223.76,219.74,222.7,24650576
3,2023-02-28 16:00:00,227.09,227.96,225.02,227.49,1864977
3,2023-03-01 16:00:00,225.56,226.35,222.1,224.21,8651014
3,2023-03-02 16:00:00,223.87,225.24,222.66,223.97,18181070
3,2023-03-03 16:00:00,226.98,232.59,223.82,227.97,4707062
3,2023-03-06 16:00:00,224.55,226.03,219.2,223.43,1211512
3,2023-03-07 16:00:00,220.92,223.27,220.8,222.46,915713
3,2023-03-08 16:00:00,223.63,224.16,220.53,221.7,1530081
3,2023-03-09 16:00:00,215.01,216.42,211.94,215.33,2420391
3,2023-03-10 16:00:00,220.32,221.71,220.3,220.44,4176496
3,2023-03-13 16:00:00,227.45,227.66,223.18,225.24,67213356
3,2023-03-14 16:00:00,225.48,234.41,224.72,228.88,38014538
3,2023-03-15 16:00:00,238.26,242.68,238.13,240.62,1575793
3,2023-03-16 16:00:00,236.39,238.83,231.64,236.58,5049909
3,2023-03-17 16:00:00,229.62,229.7,228.03,229.64,2700998
3,2023-03-20 16:00:00,227.4,230.44,224.48,226.97,5554304
3,2023-03-21 16:00:00,227.8,228.41,226.53,226.57,1347984
3,2023-03-22 16:00:00,217.55,218.68,215.0,215.74,2399348
3,2023-03-23 16:00:00,208.25,211.64,207.94,209.69,16265303
3,2023-03-24 16:00:00,216.89,220.32,214.67,215.13,59168314
3,2023-03-27 16:00:00,216.16,217.29,215.93,217.06,1819845
3,2023-03-28 16:00:00,215.7,219.78,209.52,214.9,5658973
3,2023-03-29 16:00:00,219.33,221.19,216.69,219.02,819556
3,2023-03-30 16:00:00,226.58,229.52,223.71,225.94,4098961
3,2023-03-31 16:00:00,224.09,229.6,223.94,225.47,355405
3,2023-04-03 16:00:00,219.0,220.23,217.24,218.56,2526230
3,2023-04-04 16:00:00,220.79,221.79,219.49,221.32,1276598
3,2023-04-05 16:00:00,218.08,219.67,217.73,218.55,1585963
3,2023-04-06 16:00:00,219.16,223.59,218.51,221.48,1250449
3,2023-04-07 16:00:00,217.97,222.07,211.97,216.93,14512795
3,2023-04-10 16:00:00,218.18,218.66,215.17,215.94,6779142
3,2023-04-11 16:00:00,217.7,220.26,215.71,217.99,205071
3,2023-04-12 16:00:00,214.71,215.52,213.31,214.95,452450
3,2023-04-13 16:00:00,222.62,224.49,216.89,220.7,855647
3,2023-04-14 16:00:00,218.67,218.81,217.7,218.38,7564139
3,2023-04-17 16:00:00,223.97,224.35,219.1,222.34,249596
3,2023-04-18 16:00:00,223.79,225.09,221.44,222.91,16402320
3,2023-04-19 16:00:00,218.35,220.37,213.88,220.0,3248108
3,2023-04-20 16:00:00,222.0,222.59,221.95,222.49,619013
3,2023-04-21 16:00:00,222.22,223.81,215.66,219.51,5421926
3,2023-04-24 16:00:00,221.24,222.85,219.83,220.69,47922429
3,2023-04-25 16:00:00,230.98,231.33,230.92,231.12,10315213
3,2023-04-26 16:00:00,231.98,233.44,230.06,231.2,8771634
3,2023-04-27 16:00:00,229.98,231.07,228.54,230.56,981269
3,2023-04-28 16:00:00,230.52,231.76,227.15,229.17,2254373
3,2023-05-01 16:00:00,232.02,240.32,230.5,235.52,5583588
3,2023-05-02 16:00:00,241.23,245.89,238.28,242.36,28039120
3,2023-05-03 16:00:00,241.37,253.34,241.21,246.94,1120386
3,2023-05-04 16:00:00,249.51,258.55,249.43,251.45,5364665
3,2023-05-05 16:00:00,251.1,251.16,250.18,250.24,15579886
3,2023-05-08 16:00:00,251.26,251.38,246.74,248.9,12276899
3,2023-05-09 16:00:00,248.82,254.21,248.04,251.37,720963
3,2023-05-10 16:00:00,249.87,253.78,247.89,250.96,2667810
3,2023-05-11 16:00:00,257.41,258.82,254.3,256.39,4160779
3,2023-05-12 16:00:00,264.61,265.9,261.4,261.56,11851165
3,2023-05-15 16:00:00,256.91,263.28,254.99,258.42,3608959
3,2023-05-16 16:00:00,258.51,258.54,258.06,258.42,2808719
3,2023-05-17 16:00:00,255.21,259.75,254.7,257.49,575286
3,2023-05-18 16:00:00,247.49,248.28,244.9,247.71,784992
3,2023-05-19 16:00:00,248.41,249.34,246.79,248.93,4983216
3,2023-05-22 16:00:00,252.0,256.09,249.44,253.22,4217761
3,2023-05-23 16:00:00,253.25,254.39,251.91,253.33,6651297
3,2023-05-24 16:00:00,246.28,250.1,245.3,248.49,583024
3,2023-05-25 16:00:00,246.79,247.19,244.94,245.83,1695447
3,2023-05-26 16:00:00,233.83,236.16,230.11,232.81,12626890
3,2023-05-29 16:00:00,225.97,226.9,218.11,223.66,11813669
3,2023-05-30 16:00:00,218.15,223.32,216.57,219.52,1363584
3,2023-05-31 16:00:00,213.0,214.15,210.49,214.12,822668
3,2023-06-01 16:00:00,211.96,212.82,211.68,212.16,135464
3,2023-06-02 16:00:00,216.56,218.73,214.65,216.77,8662964
3,2023-06-05 16:00:00,215.87,219.98,215.34,216.2,38191
3,2023-06-06 16:00:00,213.58,215.21,211.62,212.86,1520885
3,2023-06-07 16:00:00,215.9,216.18,214.59,215.87,854030
3,2023-06-08 16:00:00,217.09,219.55,216.91,218.03,1084732
3,2023-06-09 16:00:00,210.75,213.93,209.06,213.82,11851000
3,2023-06-12 16:00:00,214.28,217.92,213.23,216.08,4787054
3,2023-06-13 16:00:00,216.77,220.77,214.69,218.59,27536250
3,2023-06-14 16:00:00,214.4,217.62,213.27,215.37,1198742
3,2023-06-15 16:00:00,214.97,215.65,214.4,214.8,9737152
3,2023-06-16 16:00:00,220.29,220.65,215.57,218.9,13325039
3,2023-06-19 16:00:00,217.41,221.03,213.99,216.65,273898
3,2023-06-20 16:00:00,216.97,217.04,214.0,215.6,5980793
3,2023-06-21 16:00:00,218.37,218.53,214.73,214.98,645881
3,2023-06-22 16:00:00,214.75,221.47,214.11,219.53,3857242
3,2023-06-23 16:00:00,223.82,225.21,222.2,222.26,310982
3,2023-06-26 16:00:00,225.72,228.28,225.03,226.93,8605435
3,2023-06-27 16:00:00,223.91,224.86,221.91,222.86,4547787
3,2023-06-28 16:00:00,225.94,227.04,219.91,222.93,3317114
3,2023-06-29 16:00:00,227.71,229.16,223.19,224.85,676811
3,2023-06-30 16:00:00,224.26,224.53,218.25,222.39,2354226
3,2023-07-03 16:00:00,217.83,218.12,216.05,217.59,4852551
3,2023-07-04 16:00:00,219.57,219.69,218.2,218.51,329350
3,2023-07-05 16:00:00,213.65,219.09,213.4,218.46,20132586
3,2023-07-06 16:00:00,217.75,219.04,216.39,216.69,347074
3,2023-07-07 16:00:00,220.98,221.69,217.14,219.26,9700122
3,2023-07-10 16:00:00,219.17,220.3,213.66,217.83,35972270
3,2023-07-11 16:00:00,206.78,209.36,203.12,204.96,6968729
3,2023-07-12 16:00:00,205.6,205.85,204.78,204.84,783593
3,2023-07-13 16:00:00,205.28,205.44,200.97,202.58,7563926
3,2023-07-14 16:00:00,204.1,204.97,204.06,204.37,1863755
3,2023-07-17 16:00:00,202.75,206.15,201.97,204.21,50075739
3,2023-07-18 16:00:00,200.55,203.2,199.4,201.93,55188799
3,2023-07-19 16:00:00,204.05,205.46,202.76,203.94,3051698
3,2023-07-20 16:00:00,202.31,203.45,199.68,199.97,1813831
3,2023-07-21 16:00:00,208.85,209.48,205.57,207.37,39526442
3,2023-07-24 16:00:00,209.08,209.15,208.15,208.93,3743733
3,2023-07-25 16:00:00,201.76,202.8,201.61,202.5,18139160
3,2023-07-26 16:00:00,198.09,202.86,195.58,199.61,1677614
3,2023-07-27 16:00:00,201.82,203.87,198.5,203.74,48190
3,2023-07-28 16:00:00,213.97,216.78,210.68,211.06,1133315
3,2023-07-31 16:00:00,225.66,225.98,218.23,221.7,31099740
3,2023-08-01 16:00:00,227.81,231.83,226.89,229.69,2867746
3,2023-08-02 16:00:00,225.56,226.63,224.97,226.46,1256179
3,2023-08-03 16:00:00,231.44,232.84,230.26,230.54,5692311
3,2023-08-04 16:00:00,227.79,230.11,227.68,228.8,2892521
3,2023-08-07 16:00:00,225.8,227.79,223.73,225.76,26169514
3,2023-08-08 16:00:00,226.2,227.21,218.12,222.29,1209285
3,2023-08-09 16:00:00,222.36,222.63,219.07,222.53,956711
3,2023-08-10 16:00:00,219.2,224.54,216.71,220.48,9596073
3,2023-08-11 16:00:00,218.06,219.3,214.09,215.7,911209
3,2023-08-14 16:00:00,213.77,215.9,212.85,213.34,9389111
3,2023-08-15 16:00:00,222.43,227.04,219.61,223.82,8391670
3,2023-08-16 16:00:00,229.05,231.91,228.72,229.42,15262464
3,2023-08-17 16:00:00,242.98,244.09,237.33,240.48,22851816
3,2023-08-18 16:00:00,229.39,233.04,226.63,229.98,56859907
3,2023-08-21 16:00:00,233.64,238.88,233.63,236.16,18171529
3,2023-08-22 16:00:00,232.56,232.67,230.01,231.56,2637178
3,2023-08-23 16:00:00,244.95,246.03,243.39,244.56,54755073
3,2023-08-24 16:00:00,244.42,245.28,241.32,244.76,2620102
3,2023-08-25 16:00:00,240.26,244.56,239.3,242.49,6502035
3,2023-08-28 16:00:00,243.45,244.86,243.24,244.1,13186287
3,2023-08-29 16:00:00,248.7,249.98,247.96,249.23,1403728
3,2023-08-30 16:00:00,264.96,265.37,254.98,258.94,20304199
3,2023-08-31 16:00:00,265.08,265.72,261.83,263.4,210687
3,2023-09-01 16:00:00,266.62,269.52,261.91,264.09,11621834
3,2023-09-04 16:00:00,276.93,278.2,274.84,276.47,9378802
3,2023-09-05 16:00:00,272.33,273.75,265.61,271.61,991304
3,2023-09-06 16:00:00,268.07,273.57,266.24,269.38,4463847
3,2023-09-07 16:00:00,284.61,285.12,282.04,282.94,2567407
3,2023-09-08 16:00:00,282.89,284.73,280.04,284.09,5693607
3,2023-09-11 16:00:00,292.89,293.99,290.51,293.06,2029826
3,2023-09-12 16:00:00,283.02,283.33,280.07,282.93,4917493
3,2023-09-13 16:00:00,275.21,276.71,272.72,276.6,2443350
3,2023-09-14 16:00:00,282.6,282.66,280.35,281.45,1034039
3,2023-09-15 16:00:00,281.66,283.9,280.41,281.31,1898095
3,2023-09-18 16:00:00,286.71,288.53,285.39,286.89,2208868
3,2023-09-19 16:00:00,280.23,292.15,278.42,286.67,7967625
3,2023-09-20 16:00:00,280.8,282.61,280.23,281.38,424908
3,2023-09-21 16:00:00,278.45,281.01,273.46,277.2,1585973
3,2023-09-22 16:00:00,284.79,286.98,281.74,282.85,1223905
3,2023-09-25 16:00:00,292.27,295.44,292.15,293.45,2457439
3,2023-09-26 16:00:00,289.16,293.89,284.37,288.81,7828608
3,2023-09-27 16:00:00,284.7,287.33,281.34,282.22,951913
3,2023-09-28 16:00:00,289.92,294.11,284.76,290.64,55820
3,2023-09-29 16:00:00,286.17,296.75,283.9,290.27,1404931
3,2023-10-02 16:00:00,285.85,289.42,283.89,286.49,1146912
3,2023-10-03 16:00:00,285.11,286.68,278.99,281.86,3143445
3,2023-10-04 16:00:00,274.19,275.74,273.01,275.67,1151481
3,2023-10-05 16:00:00,278.09,278.59,276.18,278.05,1490590
3,2023-10-06 16:00:00,268.54,273.67,268.13,272.8,126991093
3,2023-10-09 16:00:00,269.38,274.36,266.07,270.23,914834
3,2023-10-10 16:00:00,263.87,264.89,256.42,261.14,2503790
3,2023-10-11 16:00:00,261.11,262.59,259.58,261.0,3239659
3,2023-10-12 16:00:00,259.63,260.49,258.09,258.31,13488133
3,2023-10-13 16:00:00,259.89,260.51,254.15,258.51,5928420
3,2023-10-16 16:00:00,250.43,254.33,249.36,252.61,2875447
3,2023-10-17 16:00:00,266.64,266.72,262.66,263.99,16588614
3,2023-10-18 16:00:00,263.21,263.52,260.84,262.16,9504060
3,2023-10-19 16:00:00,258.53,262.29,255.15,257.52,4113826
3,2023-10-20 16:00:00,259.33,262.4,258.53,260.72,26764
3,2023-10-23 16:00:00,258.32,263.01,256.66,258.45,1571846
3,2023-10-24 16:00:00,257.57,260.23,257.11,258.42,1631799
3,2023-10-25 16:00:00,260.55,264.78,259.91,261.7,22986821
3,2023-10-26 16:00:00,262.03,268.05,261.84,265.21,404650
3,2023-10-27 16:00:00,264.91,266.69,263.97,265.7,2267961
3,2023-10-30 16:00:00,257.77,260.36,257.42,260.21,3838279
3,2023-10-31 16:00:00,268.28,268.82,263.05,264.24,73568
3,2023-11-01 16:00:00,268.18,268.79,261.63,267.82,314597
3,2023-11-02 16:00:00,268.68,274.29,261.4,267.05,9468078
3,2023-11-03 16:00:00,265.34,265.46,265.25,265.32,1277663
3,2023-11-06 16:00:00,261.45,263.15,259.43,262.3,64850494
3,2023-11-07 16:00:00,267.53,268.1,264.69,267.48,5642542
3,2023-11-08 16:00:00,279.37,281.04,276.8,277.75,6006032
3,2023-11-09 16:00:00,282.01,283.21,279.11,279.85,20002046
3,2023-11-10 16:00:00,276.89,277.12,274.22,276.11,162423
3,2023-11-13 16:00:00,280.51,283.04,272.49,276.66,686185
3,2023-11-14 16:00:00,272.8,276.32,267.3,272.27,181355690
3,2023-11-15 16:00:00,269.44,271.04,265.26,267.23,12593926
3,2023-11-16 16:00:00,270.84,273.62,269.49,271.2,1977505
3,2023-11-17 16:00:00,270.95,272.01,269.0,269.9,5964142
3,2023-11-20 16:00:00,271.11,271.7,266.47,267.17,44550
3,2023-11-21 16:00:00,276.52,277.54,267.56,270.27,3677394
3,2023-11-22 16:00:00,266.99,268.58,265.25,268.04,5893241
3,2023-11-23 16:00:00,259.62,260.28,255.93,259.57,1510740
3,2023-11-24 16:00:00,258.1,258.4,257.9,258.07,718792
3,2023-11-27 16:00:00,264.17,266.0,261.29,263.33,734135
3,2023-11-28 16:00:00,261.55,262.39,256.85,256.98,6914821
3,2023-11-29 16:00:00,261.96,262.23,254.19,259.62,14008387
3,2023-11-30 16:00:00,243.58,244.79,242.34,242.74,2275689
3,2023-12-01 16:00:00,240.06,240.58,239.27,240.54,59828149
3,2023-12-04 16:00:00,240.55,241.9,235.75,241.5,15739040
3,2023-12-05 16:00:00,245.65,248.58,241.37,245.9,3025025
3,2023-12-06 16:00:00,244.12,244.37,244.1,244.26,1193212
3,2023-12-07 16:00:00,233.2,239.53,232.93,237.69,563007
3,2023-12-08 16:00:00,233.68,235.44,231.11,232.89,479318
3,2023-12-11 16:00:00,234.98,235.3,229.96,231.61,595635
3,2023-12-12 16:00:00,237.3,237.74,232.07,234.27,674812
3,2023-12-13 16:00:00,231.28,231.73,229.6,231.72,5677179
3,2023-12-14 16:00:00,240.28,242.37,234.47,237.62,1509996
3,2023-12-15 16:00:00,223.73,226.19,222.51,224.75,1758071
3,2023-12-18 16:00:00,228.1,232.82,227.42,232.36,825135
3,2023-12-19 16:00:00,237.99,239.64,237.09,237.57,9201823
3,2023-12-20 16:00:00,236.06,236.18,234.97,236.1,18730944
3,2023-12-21 16:00:00,240.01,241.85,236.03,239.99,112920
3,2023-12-22 16:00:00,250.03,251.11,247.29,248.39,1360318
3,2023-12-25 16:00:00,253.96,257.26,253.02,254.91,596381
3,2023-12-26 16:00:00,252.12,252.96,252.04,252.52,675260
3,2023-12-27 16:00:00,244.78,251.02,243.76,247.21,3618519
3,2023-12-28 16:00:00,256.06,256.89,251.01,254.57,246159
3,2023-12-29 16:00:00,260.17,261.26,257.61,258.99,4167873
3,2024-01-01 16:00:00,263.38,265.1,258.62,261.67,957686
3,2024-01-02 16:00:00,258.81,259.77,256.81,258.5,4676630
3,2024-01-03 16:00:00,261.78,263.88,257.52,259.67,1479510
3,2024-01-04 16:00:00,261.07,261.91,258.42,259.71,261824
3,2024-01-05 16:00:00,271.97,272.18,270.11,271.55,29097274
3,2024-01-08 16:00:00,276.16,284.99,272.54,278.98,13192704
3,2024-01-09 16:00:00,281.41,283.52,279.15,282.91,609401
3,2024-01-10 16:00:00,285.56,290.36,285.18,289.4,7231739
3,2024-01-11 16:00:00,285.44,285.98,278.7,282.73,4735726
3,2024-01-12 16:00:00,283.24,286.48,276.61,280.73,12590166
3,2024-01-15 16:00:00,281.15,285.44,279.88,282.09,2053010
3,2024-01-16 16:00:00,286.94,290.44,283.21,286.41,5078226
3,2024-01-17 16:00:00,279.58,283.23,279.15,281.59,252288
3,2024-01-18 16:00:00,282.61,287.81,281.59,287.11,5019041
3,2024-01-19 16:00:00,283.86,293.95,282.31,286.78,1742574
3,2024-01-22 16:00:00,280.47,283.52,279.02,280.56,5958176
3,2024-01-23 16:00:00,276.65,280.91,274.04,277.33,3380210
3,2024-01-24 16:00:00,274.14,276.24,273.95,276.18,694307
3,2024-01-25 16:00:00,279.05,280.8,274.62,278.93,12678180
3,2024-01-26 16:00:00,272.83,273.76,271.9,273.67,3997281
3,2024-01-29 16:00:00,267.57,271.46,264.26,267.83,4141695
3,2024-01-30 16:00:00,272.48,272.56,269.92,270.44,11626492
3,2024-01-31 16:00:00,269.71,271.75,265.2,268.55,10995697
3,2024-02-01 16:00:00,269.31,271.89,262.19,268.9,4413344
3,2024-02-02 16:00:00,268.83,272.15,259.36,265.35,73357256
3,2024-02-05 16:00:00,265.44,265.85,263.06,264.53,3434389
3,2024-02-06 16:00:00,266.15,276.03,265.83,270.84,7957024
3,2024-02-07 16:00:00,275.54,276.95,272.47,273.93,4685829
3,2024-02-08 16:00:00,267.76,268.33,266.46,267.94,10804566
3,2024-02-09 16:00:00,272.95,281.49,271.34,276.52,6121406
3,2024-02-12 16:00:00,278.4,280.23,275.56,278.72,758193
3,2024-02-13 16:00:00,280.85,285.15,280.25,281.74,10580452
3,2024-02-14 16:00:00,272.0,274.6,269.45,272.92,940610
3,2024-02-15 16:00:00,283.66,286.14,282.75,282.91,7942453
3,2024-02-16 16:00:00,264.8,274.53,264.46,270.19,749724
3,2024-02-19 16:00:00,266.5,270.39,266.41,270.19,89605009
3,2024-02-20 16:00:00,272.02,272.74,271.34,272.14,414180
3,2024-02-21 16:00:00,275.68,281.05,275.24,278.69,756288
3,2024-02-22 16:00:00,288.45,290.99,279.93,284.1,1085221
3,2024-02-23 16:00:00,290.17,291.01,287.73,289.68,1573043
3,2024-02-26 16:00:00,291.64,293.22,289.4,290.56,2381376
3,2024-02-27 16:00:00,277.11,280.31,273.87,277.94,2234053
3,2024-02-28 16:00:00,270.25,270.54,265.34,265.76,3556331
3,2024-02-29 16:00:00,270.35,272.71,264.16,269.6,4681786
3,2024-03-01 16:00:00,263.18,266.06,260.66,264.7,1465495
3,2024-03-04 16:00:00,271.27,273.11,268.2,268.68,15560130
3,2024-03-05 16:00:00,273.25,275.04,272.6,273.54,12366199
3,2024-03-06 16:00:00,269.6,276.86,267.6,273.42,152169489
3,2024-03-07 16:00:00,280.92,283.96,280.06,280.99,6989461
